"","year","month","intent","police","sex","age","race","hispanic","place","education"
"67601",2014,"04","Homicide",0,"M",19,"Black",100,"Home",3
"67602",2014,"03","Homicide",0,"M",23,"Black",100,"Home",3
"67603",2014,"04","Homicide",0,"M",24,"Black",100,"Other specified",2
"67604",2014,"04","Homicide",0,"M",25,"Black",100,"Street",1
"67605",2014,"05","Homicide",0,"M",36,"Black",100,"Home",1
"67606",2014,"03","Suicide",0,"M",48,"White",100,"Home",2
"67607",2014,"03","Homicide",0,"M",23,"Black",100,"Home",2
"67608",2014,"04","Suicide",0,"M",86,"White",100,"Home",2
"67609",2014,"05","Homicide",0,"M",42,"Black",100,"Home",4
"67610",2014,"01","Homicide",0,"M",66,"White",100,"Home",1
"67611",2014,"05","Homicide",0,"M",29,"Black",100,"Trade/service area",2
"67612",2014,"05","Homicide",0,"M",21,"Black",100,"Trade/service area",2
"67613",2014,"05","Homicide",0,"M",23,"Black",100,"Home",2
"67614",2014,"05","Suicide",0,"M",58,"White",100,"Home",1
"67615",2014,"04","Suicide",0,"M",25,"Black",100,"Other unspecified",2
"67616",2014,"05","Homicide",0,"M",43,"White",100,"Trade/service area",4
"67617",2014,"04","Homicide",0,"F",63,"White",100,"Trade/service area",5
"67618",2014,"04","Homicide",1,"M",53,"White",100,NA,2
"67619",2014,"05","Homicide",0,"M",39,"White",100,"Home",2
"67620",2014,"05","Homicide",0,"M",46,"Black",100,"Street",2
"67621",2014,"04","Homicide",0,"M",35,"Black",100,"Home",3
"67622",2014,"05","Homicide",0,"M",34,"Black",100,"Other specified",3
"67623",2014,"05","Suicide",0,"F",52,"White",100,"Home",4
"67624",2014,"05","Suicide",0,"M",61,"White",100,"Home",2
"67625",2014,"05","Suicide",0,"M",55,"White",100,"Home",1
"67626",2014,"05","Suicide",0,"M",78,"White",100,"Home",2
"67627",2014,"05","Homicide",0,"M",39,"Black",100,"Home",2
"67628",2014,"04","Homicide",0,"M",36,"Black",100,"Home",3
"67629",2014,"04","Suicide",0,"M",88,"White",100,"Home",4
"67630",2014,"05","Homicide",0,"M",20,"Black",100,"Street",2
"67631",2014,"05","Suicide",0,"M",51,"White",100,"Home",2
"67632",2014,"04","Suicide",0,"F",59,"White",100,"Home",4
"67633",2014,"04","Suicide",0,"M",71,"White",100,"Industrial/construction",4
"67634",2014,"04","Homicide",0,"M",42,"Black",100,"Home",2
"67635",2014,"05","Homicide",0,"M",41,"Black",100,"Other unspecified",2
"67636",2014,"05","Suicide",0,"M",36,"White",100,"Home",1
"67637",2014,"04","Homicide",0,"F",28,"Black",100,"Home",2
"67638",2014,"05","Suicide",0,"F",54,"White",100,"Other unspecified",2
"67639",2014,"05","Homicide",0,"M",34,"Black",100,"Home",2
"67640",2014,"05","Undetermined",0,"M",17,"Black",100,"Home",1
"67641",2014,"05","Homicide",0,"M",38,"White",100,"Home",2
"67642",2014,"05","Suicide",0,"M",32,"White",100,"Home",3
"67643",2014,"05","Suicide",0,"M",58,"Hispanic",211,"Other unspecified",2
"67644",2014,"06","Suicide",0,"F",19,"White",100,"Home",1
"67645",2014,"05","Homicide",0,"M",20,"Black",100,"Street",2
"67646",2014,"05","Suicide",0,"M",82,"White",100,"Street",3
"67647",2014,"05","Suicide",0,"M",63,"White",100,"Home",2
"67648",2014,"05","Homicide",0,"M",17,"Black",100,"Home",2
"67649",2014,"05","Homicide",0,"M",31,"Black",100,"Street",1
"67650",2014,"05","Accident",0,"M",21,"White",100,"Home",2
"67651",2014,"05","Suicide",0,"F",60,"White",100,"Home",1
"67652",2014,"06","Suicide",0,"M",50,"White",100,"Home",4
"67653",2014,"05","Suicide",0,"M",27,"White",100,"Other specified",2
"67654",2014,"05","Suicide",0,"F",54,"White",100,"Other unspecified",4
"67655",2014,"06","Suicide",0,"M",75,"Black",100,"Home",3
"67656",2014,"05","Homicide",0,"M",25,"Black",100,"Home",2
"67657",2014,"05","Suicide",0,"M",79,"White",100,"Home",2
"67658",2014,"06","Suicide",0,"M",28,"White",100,"Home",2
"67659",2014,"05","Suicide",0,"M",73,"White",100,"Home",2
"67660",2014,"04","Suicide",0,"M",54,"White",100,"Street",3
"67661",2014,"06","Homicide",0,"M",26,"White",100,"Home",3
"67662",2014,"05","Homicide",0,"M",20,"Black",100,"Home",1
"67663",2014,"06","Suicide",0,"M",73,"White",100,"Home",1
"67664",2014,"06","Homicide",0,"M",59,"White",100,"Home",2
"67665",2014,"05","Suicide",0,"F",53,"White",100,"Home",2
"67666",2014,"06","Suicide",0,"F",57,"White",100,"Other specified",2
"67667",2014,"06","Suicide",0,"F",63,"White",100,"Home",2
"67668",2014,"06","Suicide",0,"M",71,"White",100,"Trade/service area",4
"67669",2014,"06","Suicide",0,"M",38,"Hispanic",211,"Home",2
"67670",2014,"06","Suicide",0,"M",32,"White",100,"Other unspecified",3
"67671",2014,"06","Homicide",0,"M",34,"Black",100,"Home",2
"67672",2014,"05","Suicide",0,"F",53,"White",100,"Home",2
"67673",2014,"06","Suicide",0,"M",24,"Black",100,"Home",3
"67674",2014,"06","Homicide",0,"F",34,"White",100,"Home",2
"67675",2014,"06","Suicide",0,"M",41,"White",100,"Home",2
"67676",2014,"04","Homicide",0,"M",35,"Black",100,"Home",2
"67677",2014,"06","Suicide",0,"M",57,"White",100,"Home",1
"67678",2014,"04","Homicide",0,"M",37,"Black",100,"Home",1
"67679",2014,"05","Suicide",0,"M",53,"White",100,"Home",2
"67680",2014,"04","Homicide",0,"M",27,"Black",100,"Street",2
"67681",2014,"05","Homicide",0,"M",25,"Black",100,"Street",2
"67682",2014,"06","Suicide",0,"M",44,"White",100,"Home",4
"67683",2014,"06","Suicide",0,"F",55,"White",100,"Home",2
"67684",2014,"06","Suicide",0,"M",51,"White",100,"Home",2
"67685",2014,"05","Suicide",0,"M",44,"White",100,"Home",2
"67686",2014,"06","Suicide",0,"M",54,"White",100,"Home",1
"67687",2014,"06","Homicide",0,"F",55,"Black",100,"Trade/service area",4
"67688",2014,"06","Suicide",0,"M",70,"Black",100,"Home",1
"67689",2014,"06","Homicide",0,"M",48,"Black",100,"Home",2
"67690",2014,"06","Suicide",0,"M",35,"Black",100,"Home",1
"67691",2014,"06","Suicide",0,"M",82,"White",100,"Home",1
"67692",2014,"06","Suicide",0,"M",33,"White",100,"Home",3
"67693",2014,"06","Suicide",0,"M",24,"Black",100,"Home",1
"67694",2014,"05","Homicide",0,"M",46,"Black",100,"Other unspecified",4
"67695",2014,"06","Homicide",0,"M",40,"Black",100,"Home",2
"67696",2014,"06","Homicide",0,"M",32,"Black",100,"Street",1
"67697",2014,"05","Homicide",0,"M",32,"Black",100,"School/instiution",3
"67698",2014,"05","Homicide",0,"M",29,"Black",100,"Other specified",1
"67699",2014,"06","Undetermined",0,"F",30,"White",100,"Home",2
"67700",2014,"06","Suicide",0,"F",65,"White",100,"Home",3
"67701",2014,"06","Homicide",0,"M",19,"Black",100,"Home",2
"67702",2014,"06","Homicide",0,"F",18,"Black",100,"Trade/service area",2
"67703",2014,"05","Homicide",0,"M",24,"Black",100,"Home",1
"67704",2014,"06","Homicide",0,"M",24,"Black",100,"Home",2
"67705",2014,"05","Accident",0,"M",73,"White",100,"Other unspecified",2
"67706",2014,"06","Suicide",0,"F",65,"White",100,"Home",4
"67707",2014,"06","Homicide",0,"F",38,"White",100,"Home",3
"67708",2014,"06","Suicide",0,"M",56,"White",100,"Home",4
"67709",2014,"06","Suicide",0,"F",39,"White",100,"Home",2
"67710",2014,"06","Homicide",0,"M",46,"White",100,"Home",1
"67711",2014,"06","Homicide",0,"M",29,"Black",100,"Home",1
"67712",2014,"06","Suicide",0,"M",42,"White",100,"Home",2
"67713",2014,"06","Homicide",0,"M",27,"White",100,"Home",2
"67714",2014,"06","Suicide",0,"F",63,"White",100,"Home",4
"67715",2014,"07","Suicide",0,"M",89,"White",100,"Other specified",3
"67716",2014,"06","Suicide",0,"M",65,"White",100,"Home",2
"67717",2014,"06","Homicide",0,"M",53,"Black",100,"Street",2
"67718",2014,"07","Homicide",0,"M",46,"White",100,"Home",3
"67719",2014,"06","Suicide",0,"M",70,"White",100,"Home",3
"67720",2014,"07","Homicide",0,"M",22,"Black",100,"Home",2
"67721",2014,"07","Suicide",0,"M",86,"White",100,"Home",3
"67722",2014,"07","Accident",0,"M",53,"White",100,"Home",1
"67723",2014,"06","Suicide",0,"F",23,"Black",100,"Home",3
"67724",2014,"06","Suicide",0,"M",50,"Black",100,"Other unspecified",2
"67725",2014,"07","Suicide",0,"M",51,"White",100,"Home",2
"67726",2014,"05","Homicide",0,"F",25,"Black",100,"Home",2
"67727",2014,"05","Homicide",0,"M",30,"White",100,"Home",2
"67728",2014,"06","Homicide",0,"M",25,"Black",100,"Trade/service area",2
"67729",2014,"06","Homicide",0,"F",70,"Black",100,"Residential institution",2
"67730",2014,"06","Suicide",0,"M",82,"White",100,"Home",3
"67731",2014,"07","Homicide",0,"F",73,"White",100,"Home",4
"67732",2014,"07","Suicide",0,"M",39,"White",100,"Home",4
"67733",2014,"07","Suicide",0,"M",38,"White",100,"Home",2
"67734",2014,"07","Homicide",0,"F",48,"Black",100,"Street",1
"67735",2014,"07","Suicide",0,"M",47,"White",100,"Home",2
"67736",2014,"07","Suicide",0,"M",58,"White",100,"Home",1
"67737",2014,"07","Suicide",0,"F",43,"White",100,"Home",2
"67738",2014,"06","Suicide",0,"M",79,"White",100,"Home",2
"67739",2014,"07","Suicide",0,"M",59,"White",100,"Home",2
"67740",2014,"07","Homicide",0,"M",26,"White",100,"Trade/service area",4
"67741",2014,"06","Suicide",0,"F",42,"White",100,"Other unspecified",3
"67742",2014,"07","Suicide",0,"M",59,"White",100,"Home",4
"67743",2014,"07","Suicide",0,"F",54,"White",100,"Home",2
"67744",2014,"07","Suicide",0,"F",47,"White",100,"Home",2
"67745",2014,"06","Homicide",0,"M",20,"Black",100,"Other unspecified",3
"67746",2014,"06","Suicide",0,"M",39,"White",100,"Other specified",3
"67747",2014,"06","Suicide",0,"M",26,"Black",100,"Home",3
"67748",2014,"07","Homicide",0,"M",43,"Black",100,"Home",2
"67749",2014,"06","Suicide",0,"F",46,"White",100,"Home",3
"67750",2014,"07","Homicide",0,"M",52,"White",100,"Other specified",4
"67751",2014,"06","Homicide",0,"M",16,"Black",100,"School/instiution",1
"67752",2014,"07","Suicide",0,"M",63,"White",100,"Home",4
"67753",2014,"07","Homicide",0,"F",21,"Black",100,"Home",2
"67754",2014,"07","Suicide",0,"M",39,"White",100,"Home",2
"67755",2014,"07","Suicide",0,"M",82,"White",100,"Home",1
"67756",2014,"07","Suicide",0,"M",84,"White",100,"Home",1
"67757",2014,"07","Homicide",0,"M",54,"Black",100,"Home",3
"67758",2014,"07","Suicide",0,"M",18,"White",100,"Other specified",2
"67759",2014,"07","Suicide",0,"M",18,"White",100,"Home",2
"67760",2014,"06","Suicide",0,"M",49,"Black",100,"Home",2
"67761",2014,"07","Suicide",0,"F",35,"White",100,"Home",2
"67762",2014,"07","Undetermined",0,"M",43,"Black",100,"Other unspecified",2
"67763",2014,"07","Homicide",0,"M",46,"White",100,"Home",2
"67764",2014,"07","Suicide",0,"M",39,"White",100,"Home",3
"67765",2014,"07","Homicide",0,"M",35,"Black",100,"Home",2
"67766",2014,"07","Suicide",0,"F",43,"White",100,"Home",1
"67767",2014,"07","Homicide",0,"M",21,"Black",100,"Trade/service area",2
"67768",2014,"07","Suicide",0,"M",41,"White",100,"Home",1
"67769",2014,"07","Suicide",0,"M",46,"White",100,"Home",3
"67770",2014,"07","Suicide",0,"M",70,"White",100,"Home",1
"67771",2014,"08","Suicide",0,"F",56,"White",100,"Home",4
"67772",2014,"07","Suicide",0,"M",55,"White",100,"Home",1
"67773",2014,"08","Suicide",0,"M",63,"White",100,"Home",1
"67774",2014,"07","Homicide",0,"M",44,"Black",100,"Home",1
"67775",2014,"08","Suicide",0,"M",44,"White",100,"Home",2
"67776",2014,"07","Suicide",0,"M",49,"White",100,"Home",3
"67777",2014,"07","Accident",0,"M",11,"Black",100,"Home",1
"67778",2014,"06","Homicide",0,"F",29,"Black",100,"Street",3
"67779",2014,"07","Suicide",0,"F",39,"White",100,"Other specified",4
"67780",2014,"07","Suicide",0,"M",61,"White",100,"Home",2
"67781",2014,"07","Homicide",0,"M",20,"Black",100,"Home",2
"67782",2014,"07","Homicide",0,"M",32,"Black",100,"Street",1
"67783",2014,"07","Homicide",0,"F",19,"Black",100,"Home",1
"67784",2014,"08","Accident",0,"M",18,"White",100,"Home",2
"67785",2014,"07","Accident",0,"M",17,"Black",100,"Other unspecified",2
"67786",2014,"08","Suicide",0,"M",18,"White",100,"Home",2
"67787",2014,"07","Homicide",0,"M",31,"Black",100,"Street",1
"67788",2014,"07","Suicide",0,"F",59,"White",100,"Home",3
"67789",2014,"08","Suicide",0,"F",17,"White",100,"Street",1
"67790",2014,"08","Homicide",0,"M",35,"White",100,"Home",4
"67791",2014,"07","Suicide",0,"M",42,"White",100,"Home",2
"67792",2014,"08","Suicide",0,"M",49,"White",100,"Home",2
"67793",2014,"08","Suicide",0,"M",32,"Black",100,"Home",2
"67794",2014,"08","Suicide",0,"F",50,"White",100,"Home",2
"67795",2014,"08","Suicide",0,"M",27,"White",100,"Home",2
"67796",2014,"07","Suicide",0,"F",62,"White",100,"Home",4
"67797",2014,"08","Suicide",0,"M",60,"White",100,"Home",2
"67798",2014,"08","Suicide",0,"M",83,"White",100,"Home",2
"67799",2014,"08","Suicide",0,"M",72,"White",100,"Home",2
"67800",2014,"08","Suicide",0,"F",69,"White",100,"Home",4
"67801",2014,"08","Suicide",0,"M",61,"White",100,"Home",1
"67802",2014,"08","Homicide",0,"M",41,"Black",100,"Trade/service area",3
"67803",2014,"08","Suicide",0,"M",64,"White",100,"Home",3
"67804",2014,"08","Homicide",0,"M",35,"White",100,"Home",2
"67805",2014,"08","Homicide",0,"M",34,"Black",100,"Street",2
"67806",2014,"07","Homicide",0,"F",26,"Black",100,"Street",3
"67807",2014,"08","Homicide",0,"M",26,"Black",100,"Home",2
"67808",2014,"08","Suicide",0,"M",54,"White",100,"Other unspecified",2
"67809",2014,"08","Suicide",0,"M",62,"White",100,"Home",4
"67810",2014,"08","Suicide",0,"F",76,"White",100,"Home",2
"67811",2014,"08","Homicide",0,"M",34,"White",100,"Home",2
"67812",2014,"08","Suicide",0,"M",59,"White",100,"Trade/service area",3
"67813",2014,"07","Homicide",0,"M",37,"Black",100,"Home",3
"67814",2014,"07","Homicide",0,"M",38,"Black",100,"Home",2
"67815",2014,"08","Suicide",0,"M",75,"White",100,"Home",2
"67816",2014,"08","Homicide",0,"M",41,"Black",100,"Other specified",2
"67817",2014,"08","Suicide",0,"M",44,"White",100,"Home",4
"67818",2014,"04","Accident",0,"M",21,"Black",100,"Street",1
"67819",2014,"07","Homicide",0,"M",34,"Black",100,"Home",2
"67820",2014,"08","Suicide",0,"M",33,"Black",100,"Home",2
"67821",2014,"08","Suicide",0,"M",38,"White",100,"Trade/service area",3
"67822",2014,"08","Suicide",0,"M",55,"White",100,"Home",1
"67823",2014,"08","Homicide",0,"M",75,"White",100,"Home",3
"67824",2014,"08","Suicide",0,"M",12,"White",100,"Home",1
"67825",2014,"07","Homicide",0,"M",40,"Black",100,"Home",2
"67826",2014,"08","Suicide",0,"M",41,"White",100,"Home",1
"67827",2014,"07","Suicide",0,"F",62,"White",100,"Home",3
"67828",2014,"07","Suicide",0,"M",76,"Black",100,"Home",2
"67829",2014,"08","Suicide",0,"M",75,"White",100,"Home",2
"67830",2014,"08","Suicide",0,"M",62,"White",100,"Home",4
"67831",2014,"09","Suicide",0,"M",75,"White",100,"Home",2
"67832",2014,"08","Homicide",0,"M",51,"White",100,"Home",4
"67833",2014,"06","Homicide",0,"M",56,"Black",100,"Home",1
"67834",2014,"08","Homicide",0,"M",29,"Black",100,"Trade/service area",1
"67835",2014,"08","Homicide",0,"M",20,"Black",100,"Street",3
"67836",2014,"09","Suicide",0,"M",47,"White",100,"Home",1
"67837",2014,"01","Accident",0,"F",36,"White",100,"Other unspecified",3
"67838",2014,"06","Homicide",0,"M",30,"Black",100,"Other specified",2
"67839",2014,"09","Suicide",0,"M",36,"White",100,"Other specified",2
"67840",2014,"08","Homicide",0,"M",40,"Black",100,"Home",2
"67841",2014,"09","Suicide",0,"M",40,"White",100,"Other specified",1
"67842",2014,"09","Suicide",0,"M",17,"White",100,"Home",1
"67843",2014,"09","Undetermined",0,"M",20,"Black",100,"Home",2
"67844",2014,"09","Suicide",0,"F",48,"White",100,"Home",3
"67845",2014,"08","Suicide",0,"M",61,"White",100,"Home",4
"67846",2014,"09","Suicide",0,"F",50,"White",100,"Home",4
"67847",2014,"08","Accident",0,"M",48,"Black",100,"School/instiution",4
"67848",2014,"09","Suicide",0,"M",23,"White",100,"Home",2
"67849",2014,"08","Homicide",0,"M",58,"White",100,"Home",2
"67850",2014,"09","Suicide",0,"M",29,"White",100,"Trade/service area",2
"67851",2014,"09","Homicide",0,"F",34,"White",100,"Home",3
"67852",2014,"09","Suicide",0,"M",79,"White",100,"Home",3
"67853",2014,"08","Homicide",0,"F",49,"Black",100,"Home",4
"67854",2014,"09","Suicide",0,"M",31,"Black",100,"Home",3
"67855",2014,"09","Undetermined",0,"M",58,"White",100,"Other unspecified",1
"67856",2014,"09","Suicide",0,"M",44,"Black",100,"Home",3
"67857",2014,"08","Suicide",0,"M",38,"White",100,"Home",2
"67858",2014,"09","Suicide",0,"M",70,"White",100,"Home",2
"67859",2014,"08","Suicide",0,"F",34,"White",100,"Home",4
"67860",2014,"08","Suicide",0,"M",35,"White",100,"Home",4
"67861",2014,"08","Suicide",0,"M",57,"White",100,"Home",4
"67862",2014,"08","Suicide",0,"M",24,"White",100,"Trade/service area",1
"67863",2014,"08","Homicide",0,"M",29,"Black",100,"Other unspecified",1
"67864",2014,"09","Suicide",0,"M",56,"Black",100,"Other specified",3
"67865",2014,"09","Homicide",0,"M",34,"Hispanic",211,"Street",1
"67866",2014,"08","Homicide",0,"M",47,"Black",100,"Street",1
"67867",2014,"08","Homicide",0,"M",27,"Black",100,"Home",3
"67868",2014,"09","Suicide",0,"M",27,"White",100,"Home",4
"67869",2014,"09","Suicide",0,"M",37,"White",100,"Street",2
"67870",2014,"09","Homicide",0,"M",55,"Black",100,"Home",1
"67871",2014,"08","Homicide",0,"F",27,"White",100,"Street",3
"67872",2014,"08","Homicide",0,"M",22,"Black",100,"Street",1
"67873",2014,"08","Homicide",0,"M",50,"Black",100,"Other specified",2
"67874",2014,"08","Homicide",0,"M",38,"Black",100,"Street",2
"67875",2014,"09","Suicide",0,"M",30,"White",100,"Other unspecified",3
"67876",2014,"07","Homicide",0,"M",53,"Black",100,"Home",1
"67877",2014,"09","Suicide",0,"M",52,"White",100,"Home",3
"67878",2014,"08","Homicide",0,"M",27,"Black",100,"Home",1
"67879",2014,"09","Homicide",0,"M",17,"Black",100,"Street",1
"67880",2014,"09","Accident",0,"F",29,"White",100,"Other unspecified",2
"67881",2014,"09","Homicide",0,"M",23,"Black",100,"Home",1
"67882",2014,"09","Suicide",0,"M",14,"White",100,"Home",1
"67883",2014,"09","Suicide",0,"M",22,"Black",100,"Street",3
"67884",2014,"09","Suicide",0,"M",54,"White",100,"Home",2
"67885",2014,"09","Suicide",0,"M",67,"Black",100,"Home",3
"67886",2014,"09","Suicide",0,"M",86,"White",100,"Home",2
"67887",2014,"05","Homicide",0,"M",31,"White",100,"Other unspecified",1
"67888",2014,"09","Suicide",0,"M",28,"Black",100,"Home",3
"67889",2014,"08","Homicide",0,"M",47,"Black",100,"Home",2
"67890",2014,"08","Homicide",0,"M",86,"White",100,"Home",3
"67891",2014,"09","Suicide",0,"M",55,"White",100,"Home",1
"67892",2014,"09","Homicide",0,"M",7,"Black",100,"Home",1
"67893",2014,"09","Homicide",0,"M",36,"Hispanic",211,"Trade/service area",3
"67894",2014,"09","Suicide",0,"M",47,"White",100,"Home",2
"67895",2014,"09","Suicide",0,"M",46,"White",100,"Home",4
"67896",2014,"09","Suicide",0,"M",42,"White",100,"Home",4
"67897",2014,"09","Suicide",0,"M",48,"White",100,"Home",4
"67898",2014,"09","Suicide",0,"M",52,"White",100,"Home",4
"67899",2014,"09","Homicide",0,"M",36,"Black",100,"Home",1
"67900",2014,"09","Suicide",0,"M",48,"White",100,"Home",2
"67901",2014,"09","Suicide",0,"M",63,"White",100,"Street",3
"67902",2014,"09","Suicide",0,"M",30,"White",100,"Home",2
"67903",2014,"09","Suicide",0,"M",57,"White",100,"Home",4
"67904",2014,"09","Suicide",0,"M",55,"White",100,"Farm",2
"67905",2014,"09","Suicide",0,"M",71,"White",100,"Home",1
"67906",2014,"04","Suicide",0,"F",63,"White",998,"Other unspecified",2
"67907",2014,"09","Suicide",0,"M",38,"White",100,"Home",2
"67908",2014,"09","Homicide",0,"M",36,"Black",100,"Trade/service area",2
"67909",2014,"09","Homicide",0,"F",29,"Black",100,"Home",3
"67910",2014,"09","Homicide",0,"M",33,"White",100,"Trade/service area",3
"67911",2014,"09","Homicide",0,"M",46,"White",100,"Trade/service area",4
"67912",2014,"08","Suicide",0,"M",22,"Black",100,"Home",2
"67913",2014,"09","Homicide",0,"M",34,"Hispanic",211,"Home",1
"67914",2014,"09","Homicide",0,"M",33,"Black",100,"Home",2
"67915",2014,"09","Suicide",0,"M",63,"White",100,"Home",2
"67916",2014,"09","Homicide",0,"M",42,"Black",100,"Street",1
"67917",2014,"09","Suicide",0,"M",32,"Black",100,"Home",3
"67918",2014,"10","Suicide",0,"M",52,"White",100,"Home",2
"67919",2014,"09","Suicide",0,"M",67,"White",100,"Home",2
